engine,run,performance_score1,performance_score1_name,behaviour_score1,behaviour_score1_name,behaviour_score2,behaviour_score2_name,performance_score2,performance_score2_name,behaviour_score3,behaviour_score3_name
random,546,49.33925,rewards mean,0.6730875000000001,meta-cognitive sensitivity,0.5065,confidence mean,0.525,mean accuracy,0.66836273780423,adjusted qsr
random,547,49.3195,rewards mean,0.66996625,meta-cognitive sensitivity,0.5041249999999999,confidence mean,0.5375,mean accuracy,0.6666896605581007,adjusted qsr
random,548,49.8645,rewards mean,0.6937087500000001,meta-cognitive sensitivity,0.506625,confidence mean,0.45,mean accuracy,0.6907551541024572,adjusted qsr
random,549,48.249875,rewards mean,0.657175,meta-cognitive sensitivity,0.48575,confidence mean,0.4625,mean accuracy,0.651425496864704,adjusted qsr
random,550,50.844875,rewards mean,0.7328650000000001,meta-cognitive sensitivity,0.51675,confidence mean,0.5,mean accuracy,0.7256507469443186,adjusted qsr
random,551,51.03099999999999,rewards mean,0.65675375,meta-cognitive sensitivity,0.4831249999999999,confidence mean,0.4625,mean accuracy,0.6531666493127863,adjusted qsr
random,552,51.076125000000005,rewards mean,0.6796775,meta-cognitive sensitivity,0.51425,confidence mean,0.5625,mean accuracy,0.6737820095486111,adjusted qsr
random,553,49.2485,rewards mean,0.6606012499999999,meta-cognitive sensitivity,0.482125,confidence mean,0.5,mean accuracy,0.6570947001249479,adjusted qsr
random,554,51.2245,rewards mean,0.662195,meta-cognitive sensitivity,0.495,confidence mean,0.45,mean accuracy,0.6537479224376732,adjusted qsr
random,555,51.39775000000001,rewards mean,0.67225375,meta-cognitive sensitivity,0.502375,confidence mean,0.575,mean accuracy,0.6651896158854166,adjusted qsr
random,556,50.18225,rewards mean,0.67899,meta-cognitive sensitivity,0.4164999999999999,confidence mean,0.425,mean accuracy,0.6740036135614836,adjusted qsr
random,557,51.89075,rewards mean,0.6744087500000001,meta-cognitive sensitivity,0.508625,confidence mean,0.5125,mean accuracy,0.669683281964077,adjusted qsr
random,558,50.558875,rewards mean,0.64452,meta-cognitive sensitivity,0.45875,confidence mean,0.5625,mean accuracy,0.6405976676384839,adjusted qsr
random,559,52.725750000000005,rewards mean,0.674855,meta-cognitive sensitivity,0.584,confidence mean,0.5625,mean accuracy,0.6681477864583334,adjusted qsr
random,560,51.673375,rewards mean,0.6476262500000001,meta-cognitive sensitivity,0.532875,confidence mean,0.5,mean accuracy,0.63946533203125,adjusted qsr
random,561,51.255625,rewards mean,0.6781262499999999,meta-cognitive sensitivity,0.513875,confidence mean,0.525,mean accuracy,0.6713446723090277,adjusted qsr
random,562,51.069125,rewards mean,0.662155,meta-cognitive sensitivity,0.44575,confidence mean,0.5625,mean accuracy,0.655322265625,adjusted qsr
random,563,51.51312499999999,rewards mean,0.7197787499999999,meta-cognitive sensitivity,0.474375,confidence mean,0.55,mean accuracy,0.7137437673130194,adjusted qsr
random,564,49.52375,rewards mean,0.682785,meta-cognitive sensitivity,0.4902499999999999,confidence mean,0.5125,mean accuracy,0.6779612604952705,adjusted qsr
random,565,51.305375000000005,rewards mean,0.6414025000000001,meta-cognitive sensitivity,0.4327500000000001,confidence mean,0.625,mean accuracy,0.6374401291128697,adjusted qsr
random,566,49.287625000000006,rewards mean,0.63815625,meta-cognitive sensitivity,0.4273749999999999,confidence mean,0.525,mean accuracy,0.6317857530381945,adjusted qsr
random,567,48.073875,rewards mean,0.65756125,meta-cognitive sensitivity,0.4606249999999999,confidence mean,0.425,mean accuracy,0.654121980424823,adjusted qsr
random,568,54.67237499999999,rewards mean,0.70411375,meta-cognitive sensitivity,0.538625,confidence mean,0.6,mean accuracy,0.7002909448400467,adjusted qsr
random,569,51.477625,rewards mean,0.630935,meta-cognitive sensitivity,0.491,confidence mean,0.5,mean accuracy,0.6268013327780092,adjusted qsr
random,570,46.11675,rewards mean,0.6751675,meta-cognitive sensitivity,0.508,confidence mean,0.4125,mean accuracy,0.6604014915019076,adjusted qsr
random,571,50.141000000000005,rewards mean,0.6851225,meta-cognitive sensitivity,0.54575,confidence mean,0.4625,mean accuracy,0.6818226780508121,adjusted qsr
random,572,52.353625,rewards mean,0.7071275,meta-cognitive sensitivity,0.4902499999999999,confidence mean,0.5375,mean accuracy,0.6985259167043912,adjusted qsr
random,573,49.895,rewards mean,0.622425,meta-cognitive sensitivity,0.4785,confidence mean,0.5125,mean accuracy,0.6183204914618908,adjusted qsr
random,574,51.64212500000001,rewards mean,0.68017125,meta-cognitive sensitivity,0.476875,confidence mean,0.525,mean accuracy,0.6759312891911999,adjusted qsr
random,575,46.272875,rewards mean,0.66450875,meta-cognitive sensitivity,0.493875,confidence mean,0.45,mean accuracy,0.6611112557267805,adjusted qsr
random,576,50.43775,rewards mean,0.6987225,meta-cognitive sensitivity,0.5465,confidence mean,0.5,mean accuracy,0.6960042690545606,adjusted qsr
random,577,51.215125,rewards mean,0.7395725000000001,meta-cognitive sensitivity,0.5042500000000001,confidence mean,0.5375,mean accuracy,0.7365886385375704,adjusted qsr
random,578,48.949375,rewards mean,0.6871287500000001,meta-cognitive sensitivity,0.488375,confidence mean,0.5125,mean accuracy,0.6795872576177285,adjusted qsr
random,579,50.168375,rewards mean,0.6675,meta-cognitive sensitivity,0.45625,confidence mean,0.5375,mean accuracy,0.6639629321116202,adjusted qsr
random,580,50.681,rewards mean,0.6413287499999999,meta-cognitive sensitivity,0.496125,confidence mean,0.5625,mean accuracy,0.6344882559251781,adjusted qsr
random,581,49.173875,rewards mean,0.69505125,meta-cognitive sensitivity,0.5578749999999999,confidence mean,0.525,mean accuracy,0.6922102769679299,adjusted qsr
random,582,49.952125,rewards mean,0.67239375,meta-cognitive sensitivity,0.465125,confidence mean,0.475,mean accuracy,0.6674952173450951,adjusted qsr
random,583,51.45174999999999,rewards mean,0.64590875,meta-cognitive sensitivity,0.5018750000000001,confidence mean,0.625,mean accuracy,0.6378512912326388,adjusted qsr
random,584,49.294875000000005,rewards mean,0.67148375,meta-cognitive sensitivity,0.491875,confidence mean,0.5,mean accuracy,0.6633614958448752,adjusted qsr
random,585,48.04774999999999,rewards mean,0.7127287499999999,meta-cognitive sensitivity,0.507375,confidence mean,0.4375,mean accuracy,0.709836326921033,adjusted qsr
random,586,47.4105,rewards mean,0.68694625,meta-cognitive sensitivity,0.478375,confidence mean,0.425,mean accuracy,0.6842188150770513,adjusted qsr
random,587,51.679,rewards mean,0.65137375,meta-cognitive sensitivity,0.4786249999999999,confidence mean,0.5875,mean accuracy,0.6446009140184928,adjusted qsr
random,588,50.310125000000006,rewards mean,0.665605,meta-cognitive sensitivity,0.52425,confidence mean,0.55,mean accuracy,0.6622709287796751,adjusted qsr
random,589,49.2615,rewards mean,0.7138074999999999,meta-cognitive sensitivity,0.45825,confidence mean,0.4875,mean accuracy,0.7070422136713445,adjusted qsr
random,590,53.16875,rewards mean,0.6521950000000001,meta-cognitive sensitivity,0.5449999999999999,confidence mean,0.6125,mean accuracy,0.6484641815910037,adjusted qsr
random,591,50.88100000000001,rewards mean,0.70856125,meta-cognitive sensitivity,0.495125,confidence mean,0.475,mean accuracy,0.706240889212828,adjusted qsr
random,592,53.035875,rewards mean,0.69839625,meta-cognitive sensitivity,0.4891249999999999,confidence mean,0.6,mean accuracy,0.694685595567867,adjusted qsr
random,593,49.649375,rewards mean,0.6756575,meta-cognitive sensitivity,0.5115000000000001,confidence mean,0.4375,mean accuracy,0.6723891087047064,adjusted qsr
random,594,51.8005,rewards mean,0.66257,meta-cognitive sensitivity,0.4632499999999999,confidence mean,0.55,mean accuracy,0.658396216388564,adjusted qsr
random,595,49.158625,rewards mean,0.6619849999999999,meta-cognitive sensitivity,0.5087499999999999,confidence mean,0.475,mean accuracy,0.6502543646664354,adjusted qsr
random,596,51.9155,rewards mean,0.65688875,meta-cognitive sensitivity,0.458625,confidence mean,0.575,mean accuracy,0.6469143337673611,adjusted qsr
random,597,48.59225,rewards mean,0.67816875,meta-cognitive sensitivity,0.5231250000000001,confidence mean,0.55,mean accuracy,0.6734177383356361,adjusted qsr
random,598,50.3525,rewards mean,0.63980375,meta-cognitive sensitivity,0.4741250000000001,confidence mean,0.5,mean accuracy,0.6357572365680966,adjusted qsr
random,599,51.1895,rewards mean,0.63892,meta-cognitive sensitivity,0.4717499999999999,confidence mean,0.575,mean accuracy,0.6348448563098709,adjusted qsr
random,600,50.50975,rewards mean,0.6259512500000001,meta-cognitive sensitivity,0.4513749999999999,confidence mean,0.45,mean accuracy,0.61942156445956,adjusted qsr
random,601,50.019,rewards mean,0.67471875,meta-cognitive sensitivity,0.454125,confidence mean,0.5,mean accuracy,0.6676798502604167,adjusted qsr
random,602,49.68625,rewards mean,0.63277875,meta-cognitive sensitivity,0.472375,confidence mean,0.475,mean accuracy,0.6265370921458178,adjusted qsr
random,603,50.6265,rewards mean,0.659675,meta-cognitive sensitivity,0.5025000000000001,confidence mean,0.4875,mean accuracy,0.6543615155701987,adjusted qsr
random,604,49.165125,rewards mean,0.7283000000000002,meta-cognitive sensitivity,0.48275,confidence mean,0.45,mean accuracy,0.7224349030470913,adjusted qsr
random,605,50.7115,rewards mean,0.69550375,meta-cognitive sensitivity,0.5191250000000001,confidence mean,0.4875,mean accuracy,0.6920395366138803,adjusted qsr
random,606,49.188,rewards mean,0.66986625,meta-cognitive sensitivity,0.5131249999999999,confidence mean,0.5,mean accuracy,0.6650693484961208,adjusted qsr
random,607,49.06925,rewards mean,0.7129862499999999,meta-cognitive sensitivity,0.5061249999999999,confidence mean,0.4625,mean accuracy,0.7047264033499321,adjusted qsr
random,608,48.256,rewards mean,0.6723224999999999,meta-cognitive sensitivity,0.5445,confidence mean,0.45,mean accuracy,0.6683095971941758,adjusted qsr
random,609,50.424375,rewards mean,0.6729575,meta-cognitive sensitivity,0.4795,confidence mean,0.5375,mean accuracy,0.662325484764543,adjusted qsr
random,610,50.29625,rewards mean,0.634135,meta-cognitive sensitivity,0.4912499999999999,confidence mean,0.525,mean accuracy,0.6277473695398024,adjusted qsr
random,611,49.118875,rewards mean,0.67899625,meta-cognitive sensitivity,0.5118750000000001,confidence mean,0.475,mean accuracy,0.6753683361099542,adjusted qsr
random,612,50.600375,rewards mean,0.7153474999999999,meta-cognitive sensitivity,0.4957499999999999,confidence mean,0.5625,mean accuracy,0.7109482941864173,adjusted qsr
random,613,45.673,rewards mean,0.7314412499999999,meta-cognitive sensitivity,0.522875,confidence mean,0.4,mean accuracy,0.7250900277008311,adjusted qsr
random,614,49.924125,rewards mean,0.6466775,meta-cognitive sensitivity,0.4525,confidence mean,0.5,mean accuracy,0.639841037326389,adjusted qsr
random,615,49.8135,rewards mean,0.6938675000000001,meta-cognitive sensitivity,0.51325,confidence mean,0.55,mean accuracy,0.6900122223403125,adjusted qsr
random,616,46.04350000000001,rewards mean,0.6677225,meta-cognitive sensitivity,0.509,confidence mean,0.375,mean accuracy,0.6572402670891806,adjusted qsr
random,617,48.724125,rewards mean,0.6317462500000001,meta-cognitive sensitivity,0.4498749999999999,confidence mean,0.5,mean accuracy,0.6277423469387756,adjusted qsr
random,618,51.91775,rewards mean,0.6785275000000001,meta-cognitive sensitivity,0.558,confidence mean,0.55,mean accuracy,0.6737432245722181,adjusted qsr
random,619,51.11325000000001,rewards mean,0.655595,meta-cognitive sensitivity,0.48475,confidence mean,0.55,mean accuracy,0.6518586005830904,adjusted qsr
random,620,49.73025,rewards mean,0.7417612499999999,meta-cognitive sensitivity,0.446625,confidence mean,0.5125,mean accuracy,0.7397581736776344,adjusted qsr
random,621,52.192625,rewards mean,0.580135,meta-cognitive sensitivity,0.5039999999999999,confidence mean,0.5625,mean accuracy,0.5700792100694445,adjusted qsr
random,622,48.95287499999999,rewards mean,0.68954,meta-cognitive sensitivity,0.48475,confidence mean,0.5,mean accuracy,0.6864795918367348,adjusted qsr
random,623,49.77125,rewards mean,0.6007662500000001,meta-cognitive sensitivity,0.499375,confidence mean,0.5,mean accuracy,0.5905910915798611,adjusted qsr
random,624,48.921125,rewards mean,0.6776275,meta-cognitive sensitivity,0.4842499999999999,confidence mean,0.4625,mean accuracy,0.6678785649615211,adjusted qsr
random,625,50.567125,rewards mean,0.68905125,meta-cognitive sensitivity,0.509625,confidence mean,0.475,mean accuracy,0.686139889629321,adjusted qsr
random,626,49.526375,rewards mean,0.63674,meta-cognitive sensitivity,0.5385,confidence mean,0.4875,mean accuracy,0.6308069401636731,adjusted qsr
random,627,49.17975,rewards mean,0.6650562499999999,meta-cognitive sensitivity,0.494875,confidence mean,0.4625,mean accuracy,0.6595573387182485,adjusted qsr
random,628,46.990125,rewards mean,0.6594987499999999,meta-cognitive sensitivity,0.514875,confidence mean,0.45,mean accuracy,0.6498130193905818,adjusted qsr
random,629,50.266875,rewards mean,0.6788025,meta-cognitive sensitivity,0.4897500000000001,confidence mean,0.4875,mean accuracy,0.6722846137152778,adjusted qsr
random,630,48.350625,rewards mean,0.6706975,meta-cognitive sensitivity,0.487,confidence mean,0.425,mean accuracy,0.6639512803819445,adjusted qsr
random,631,49.449625000000005,rewards mean,0.70063125,meta-cognitive sensitivity,0.545625,confidence mean,0.4875,mean accuracy,0.6898910089792061,adjusted qsr
random,632,53.242125,rewards mean,0.68156375,meta-cognitive sensitivity,0.516375,confidence mean,0.6375,mean accuracy,0.6732022160664819,adjusted qsr
random,633,50.712125,rewards mean,0.7079612500000001,meta-cognitive sensitivity,0.4733749999999999,confidence mean,0.4625,mean accuracy,0.7021274238227146,adjusted qsr
random,634,47.851625,rewards mean,0.6949124999999999,meta-cognitive sensitivity,0.53825,confidence mean,0.3875,mean accuracy,0.6918601624323198,adjusted qsr
random,635,51.12400000000001,rewards mean,0.639615,meta-cognitive sensitivity,0.497,confidence mean,0.45,mean accuracy,0.6356466055810079,adjusted qsr
random,636,50.95525,rewards mean,0.6854925,meta-cognitive sensitivity,0.48675,confidence mean,0.575,mean accuracy,0.6773518880208333,adjusted qsr
random,637,48.690875000000005,rewards mean,0.674965,meta-cognitive sensitivity,0.518,confidence mean,0.4625,mean accuracy,0.6703249548304815,adjusted qsr
random,638,47.269125,rewards mean,0.64036375,meta-cognitive sensitivity,0.512625,confidence mean,0.375,mean accuracy,0.6322794596354167,adjusted qsr
random,639,51.8455,rewards mean,0.7183625000000001,meta-cognitive sensitivity,0.43775,confidence mean,0.525,mean accuracy,0.7156658518439791,adjusted qsr
random,640,51.80475,rewards mean,0.6579,meta-cognitive sensitivity,0.5385,confidence mean,0.525,mean accuracy,0.6541232819658476,adjusted qsr
random,641,50.745625,rewards mean,0.6471462499999999,meta-cognitive sensitivity,0.533375,confidence mean,0.5625,mean accuracy,0.6363684210526316,adjusted qsr
random,642,46.961875,rewards mean,0.679745,meta-cognitive sensitivity,0.50225,confidence mean,0.4375,mean accuracy,0.6764733444398167,adjusted qsr
random,643,51.971125,rewards mean,0.68911625,meta-cognitive sensitivity,0.5301250000000001,confidence mean,0.6125,mean accuracy,0.6809719509548611,adjusted qsr
random,644,48.2315,rewards mean,0.69505125,meta-cognitive sensitivity,0.4588749999999999,confidence mean,0.425,mean accuracy,0.6863891966759003,adjusted qsr
random,645,49.272375,rewards mean,0.64089375,meta-cognitive sensitivity,0.5271250000000001,confidence mean,0.475,mean accuracy,0.6345560102029971,adjusted qsr
random,646,51.1745,rewards mean,0.69635625,meta-cognitive sensitivity,0.490125,confidence mean,0.525,mean accuracy,0.692266712721862,adjusted qsr
random,647,50.068625,rewards mean,0.7293325,meta-cognitive sensitivity,0.5370000000000001,confidence mean,0.45,mean accuracy,0.7267506925207756,adjusted qsr
random,648,51.38875,rewards mean,0.63179875,meta-cognitive sensitivity,0.522375,confidence mean,0.525,mean accuracy,0.6259020618556701,adjusted qsr
random,649,49.49575,rewards mean,0.73158125,meta-cognitive sensitivity,0.4963749999999999,confidence mean,0.525,mean accuracy,0.7282538519965278,adjusted qsr
random,650,50.65175,rewards mean,0.65406,meta-cognitive sensitivity,0.466,confidence mean,0.5,mean accuracy,0.6444044321329641,adjusted qsr
random,651,48.507000000000005,rewards mean,0.6534449999999999,meta-cognitive sensitivity,0.466,confidence mean,0.4875,mean accuracy,0.645556640625,adjusted qsr
random,652,50.979,rewards mean,0.6812125,meta-cognitive sensitivity,0.44575,confidence mean,0.4875,mean accuracy,0.6781575385256143,adjusted qsr
random,653,50.210375,rewards mean,0.6561425,meta-cognitive sensitivity,0.5167499999999999,confidence mean,0.3875,mean accuracy,0.6516141460303965,adjusted qsr
random,654,48.791625,rewards mean,0.58596625,meta-cognitive sensitivity,0.541125,confidence mean,0.45,mean accuracy,0.5789523328727814,adjusted qsr
